"guid","fid","name","cr","size","type","tags","section","alignment","environment","ac","hp","init","lair?","legendary?","unique?","sources"
"09c79891-9f2b-4acf-a301-78fdbcd76533","tob.trollkin-reaver","Trollkin Reaver","4","Medium","Humanoid","Trollkin","","neutral","","14","82","1","","","","Tome of Beasts: 390"
"d8d002e8-0a7f-4010-90e7-8b8ffbbbfc1e","tob.tusked-skyfish","Tusked Skyfish","4","Large","Aberration","","","lawful good","grassland","14","102","1","","","","Tome of Beasts: 391"
"417edc33-5ce9-4a26-8731-e5ea3ab8ec96","tob.umbral-vampire","Umbral Vampire","7","Medium","Fiend","","","chaotic evil","","14","84","4","","","","Tome of Beasts: 397"
"d93665ff-d379-45f9-a004-17abeb21a80d","tob.uraeus","Uraeus","2","Tiny","Celestial","","","lawful neutral","underground","14","40","2","","","","Tome of Beasts: 392"
"08958c03-f398-47e7-a399-83d49c881edf","tob.urochar-strangling-watcher","Urochar (Strangling Watcher)","17","Huge","Aberration","","","chaotic evil","underground","19","256","2","","legendary","","Tome of Beasts: 393"
"543176d3-515d-41b0-b5c0-aa4c4eb46f93","tob.ushabti","Ushabti","9","Large","Construct","","","unaligned","underground","18","105","3","","","","Tome of Beasts: 394"
"29a0483a-fc63-4337-89c7-7df8b106287b","tob.vaettir","Vaettir","4","Medium","Undead","","","lawful evil","","15","120","2","","","","Tome of Beasts: 395"
"ee56ae45-caa2-47ee-be88-ef8ed21870b4","tob.valkyrie","Valkyrie","11","Medium","Celestial","","","neutral","","16","112","4","","legendary","","Tome of Beasts: 396"
"07575c79-9ccc-46a4-ab57-d96b9048fd84","tob.vampire-warlock","Vampire Warlock","13","Medium","Undead","Shapechanger","Villain Codex","lawful evil","","16","144","4","lair","legendary","","Tome of Beasts: 425"
"a4ab2454-1855-4109-a28a-4454fd5a624e","tob.vapor-lynx","Vapor Lynx","5","Large","Monstrosity","","","chaotic neutral","grassland, swamp","14","127","4","","","","Tome of Beasts: 398"
"e1118b50-8ff5-4fdf-9750-ce728151b720","tob.venomous-mummy","Venomous Mummy","3","Medium","Undead","","","lawful evil","desert, underground","11","58","-1","","","","Tome of Beasts: 299"
"23968e0d-e500-4f46-99e3-397633cd6486","tob.vesiculosa","Vesiculosa","11","Gargantuan","Plant","","","unaligned","desert","15","203","0","","","","Tome of Beasts: 399"
"11135d19-ccc5-499e-9a2c-b70c8534e4da","tob.vila","Vila","5","Medium","Fey","","","lawful neutral","forest","15","77","5","","","","Tome of Beasts: 400"
"d5aaefda-4a21-4d41-80bb-904452dd9420","tob.vile-barber-siabhra","Vile Barber (Siabhra)","2","Small","Fey","","","chaotic evil","","15","28","4","","","","Tome of Beasts: 401"
"18cfcab3-b5f2-48c3-8515-5971d45a3972","tob.vine-lord","Vine Lord","7","Medium","Plant","","","lawful neutral","forest","16","105","5","","","","Tome of Beasts: 402"
"ebacd4fd-f8e1-45d3-9cff-2b7e473319af","tob.vine-troll-skeleton","Vine Troll Skeleton","9","Large","Plant","","","unaligned","","16","119","1","","","","Tome of Beasts: 351"
"bdf8d1f6-bb8f-4015-a671-e4e013d79fe8","tob.void-dragon-wyrmling","Void Dragon Wyrmling","2","Medium","Dragon","","Dragons","chaotic neutral","mountain","17","45","0","","","","Tome of Beasts: 140"
"dba4d591-0200-4ae7-9f45-e77876a16a7e","tob.voidling","Voidling","11","Large","Aberration","","","neutral evil","","16","110","6","","","","Tome of Beasts: 404"
"88bda2f0-9e1a-4de6-acb5-5f78e5cbd720","tob.wampus-cat","Wampus Cat","1","Medium","Monstrosity","","","chaotic neutral","forest, grassland","14","58","4","","","","Tome of Beasts: 405"
"c18ba461-0980-4422-8489-7f924139c02a","tob.war-ostrich","War Ostrich","1/2","Large","Beast","","","unaligned","desert, grassland","11","42","1","","","","Tome of Beasts: 307"
"535c9c11-ac93-4d42-b69b-5ad053561caf","tob.water-leaper","Water Leaper","4","Large","Monstrosity","","","unaligned","aquatic, coast","14","96","2","","","","Tome of Beasts: 406"
"4e909dfa-279e-4414-a203-8a304dc419e9","tob.weeping-treant","Weeping Treant","6","Huge","Plant","","","neutral","forest","17","105","-1","","","","Tome of Beasts: 388"
"3434dd3f-36ef-481c-9e32-6b5b765fecec","tob.wharfling","Wharfling","1/8","Tiny","Beast","","","unaligned","aquatic, coast","13","6","3","","","","Tome of Beasts: 407"
"c3f73d39-ded6-456e-bc1e-52b94b901786","tob.wharfling-swarm","Wharfling Swarm","4","Large","Beast","Swarm","","unaligned","aquatic, coast","14","63","3","","","","Tome of Beasts: 407"
"bc9e0ff1-bedd-4b03-ae4b-c8aa3ea0697e","tob.white-ape","White Ape","6","Large","Monstrosity","","","neutral","forest","14","114","3","","","","Tome of Beasts: 408"
"3810e7f1-c595-4e0b-910e-4bc644a42c47","tob.wind-dragon-wyrmling","Wind Dragon Wyrmling","1","Medium","Dragon","","Dragons","chaotic neutral","grassland, mountain","14","45","4","","","","Tome of Beasts: 145"
"e13c41c6-6464-4202-a4e1-2880d9a3f267","tob.witchlight","Witchlight","1/4","Tiny","Construct","","","neutral","","14","10","4","","","","Tome of Beasts: 409"
"61945580-5ceb-45a5-9764-7e3f7ae06237","tob.wolf-reaver-dwarf","Wolf Reaver Dwarf","3","Medium","Humanoid","Dwarf","Villain Codex","any chaotic","","16","76","1","","","","Tome of Beasts: 426"
"44fc2e30-8c14-485e-8dcd-7f049b463e60","tob.wolf-spirit-swarm","Wolf Spirit Swarm","6","Large","Undead","Swarm","","neutral evil","forest, grassland","16","97","3","","","","Tome of Beasts: 377"
"27368d86-58a5-43c7-a1d3-595f19116db2","tob.wormhearted-suffragan","Wormhearted Suffragan","5","Medium","Undead","","","chaotic evil","","12","97","2","","","","Tome of Beasts: 410"
"558dab89-5002-40c0-9235-4d74ed9ce9b3","tob.xanka","Xanka","1/4","Small","Construct","","","unaligned","","15","18","2","","","","Tome of Beasts: 411"
"76571f12-5e97-4402-b554-21af217c505a","tob.xhkarsh","Xhkarsh","8","Large","Aberration","","","neutral evil","","19","133","5","","","","Tome of Beasts: 412"
"19d46a6d-faba-43d1-8231-fbd73251fb90","tob.ychen-bannog","Ychen Bannog","11","Gargantuan","Beast","","","unaligned","forest, grassland, mountain","17","231","0","","","","Tome of Beasts: 413"
"c7d443c2-ed3c-4015-9e9e-7b11e15e0e9d","tob.young-cave-dragon","Young Cave Dragon","8","Large","Dragon","","Dragons","neutral evil","underground","17","157","1","","","","Tome of Beasts: 127"
"12314cf6-d600-4846-b720-6b9c8c0c7126","tob.young-flame-dragon","Young Flame Dragon","9","Large","Dragon","","Dragons","chaotic evil","mountain, underground","18","161","2","","","","Tome of Beasts: 130"
"1b0d62f6-3c35-47e2-9390-32cd6319a146","tob.young-mithral-dragon","Young Mithral Dragon","6","Medium","Dragon","","Dragons","neutral","mountain","16","92","6","","","","Tome of Beasts: 134"
"fa12b6ea-08af-4c29-a08f-d1cf4645eecc","tob.young-sea-dragon","Young Sea Dragon","9","Large","Dragon","","Dragons","neutral evil","aquatic, mountain","18","152","0","","","","Tome of Beasts: 136"
"a2dbba10-4493-47d2-b83c-f3d84194d6a8","tob.young-spinosaurus","Young Spinosaurus","5","Huge","Beast","","Dinosaurs","unaligned","coast, forest, swamp","14","105","0","","","","Tome of Beasts: 117"
"b474ce40-7d47-468c-b901-9107d20bb9ac","tob.young-void-dragon","Young Void Dragon","9","Large","Dragon","","Dragons","chaotic neutral","mountain","18","157","0","","","","Tome of Beasts: 140"
"d70e8de5-8d09-4a58-a3b6-b41f64cddb5b","tob.young-wind-dragon","Young Wind Dragon","6","Large","Dragon","","Dragons","chaotic neutral","grassland, mountain","17","150","4","","","","Tome of Beasts: 144"
"7a979569-87ea-46d9-8475-eba92c1e5f04","tob.zanskaran-viper","Zanskaran Viper","1","Large","Beast","","Snakes","unaligned","swamp","14","38","0","","","","Tome of Beasts: 354"
"148558cc-fa9e-493d-b089-19c56e1d2b0b","tob.zaratan","Zaratan","26","Gargantuan","Monstrosity","","","unaligned","aquatic","25","507","-4","","legendary","","Tome of Beasts: 414"
"48f0ec18-5e92-4881-932e-7744de2032bb","tob.zimwi","Zimwi","4","Medium","Giant","","","chaotic evil","","17","76","4","","","","Tome of Beasts: 415"
"5ece18ae-3cfb-404b-b318-e9ee3a2155de","tob.zmey","Zmey","14","Huge","Dragon","","","chaotic evil","forest, swamp","18","189","1","","legendary","","Tome of Beasts: 416"
"","tob.zmey-headling","Zmey Headling","5","Medium","Dragon","","","chaotic evil","forest, swamp","16","105","0","","","","Tome of Beasts: 417"
"","ubroth.adolescent-ogre","Adolescent Ogre","1/2","Medium","Giant","","Ogres","chaotic evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","15","37","2","","","","Ultimate Bestiary Revenge of the Horde: 117"
"","ubroth.afflicted-cave-goblin","Afflicted Cave Goblin","1","Small","Humanoid","Goblinoid","Cave Goblins","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 76"
"","ubroth.bugbear-ambusher","Bugbear Ambusher","3","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 14"
"","ubroth.bugbear-archer","Bugbear Archer","1/2","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 10"
"","ubroth.bugbear-brute","Bugbear Brute","2","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 12"
"","ubroth.bugbear-cutthroat","Bugbear Cutthroat","1","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 11"
"","ubroth.bugbear-elder","Bugbear Elder","4","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 15"
"","ubroth.bugbear-headman","Bugbear Headman","6","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 17"
"","ubroth.bugbear-hunter","Bugbear Hunter","2","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 13"
"","ubroth.bugbear-shaman","Bugbear Shaman","6","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 18"
"","ubroth.bugbear-warrior","Bugbear Warrior","4","Medium","Humanoid","Goblinoid","Bugbears","chaotic evil","forest, grassland","","","","","","","Ultimate Bestiary Revenge of the Horde: 16"
"","ubroth.cave-goblin","Cave Goblin","1/2","Small","Humanoid","Goblinoid","Cave Goblins","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 73"
"","ubroth.cave-goblin-brute","Cave Goblin Brute","1/2","Small","Humanoid","Goblinoid","Cave Goblins","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 74"
"","ubroth.cave-goblin-king","Cave Goblin King","2","Small","Humanoid","Goblinoid","Cave Goblins","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 77"
"","ubroth.cave-goblin-runt","Cave Goblin Runt","1/8","Small","Humanoid","Goblinoid","Cave Goblins","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 72"
"","ubroth.cave-troll","Cave Troll","6","Large","Giant","","Trolls","chaotic neutral","cave, underground","17","138","1","","","","Ultimate Bestiary Revenge of the Horde: 154"
"","ubroth.dragon-kobold-acolyte","Dragon Kobold Acolyte","1/8","Small","Humanoid","Kobold","Dragon kobolds","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 107"
"","ubroth.dragon-kobold-mutant","Dragon Kobold Mutant","2","Small","Humanoid","Kobold","Dragon kobolds","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 109"
"","ubroth.dragon-kobold-prophet","Dragon Kobold Prophet","8","Small","Humanoid","Kobold","Dragon kobolds","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 111"
"","ubroth.dragon-kobold-warrior","Dragon Kobold Warrior","1","Small","Humanoid","Kobold","Dragon kobolds","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 108"
"","ubroth.dragon-kobold-wizard","Dragon Kobold Wizard","4","Small","Humanoid","Kobold","Dragon kobolds","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 110"
"","ubroth.feral-cave-goblin","Feral Cave Goblin","1/2","Small","Humanoid","Goblinoid","Cave Goblins","neutral evil","cave, underground","","","","","","","Ultimate Bestiary Revenge of the Horde: 75"
"","ubroth.forest-goblin","Forest Goblin","1/4","Small","Humanoid","Goblinoid","Forest Goblins","neutral evil","forest","","","","","","","Ultimate Bestiary Revenge of the Horde: 52"
"","ubroth.forest-goblin-shaman","Forest Goblin Shaman","1","Small","Humanoid","Goblinoid","Forest Goblins","neutral evil","forest","","","","","","","Ultimate Bestiary Revenge of the Horde: 56"
"","ubroth.forest-goblin-sneak","Forest Goblin Sneak","1/2","Small","Humanoid","Goblinoid","Forest Goblins","neutral evil","forest","","","","","","","Ultimate Bestiary Revenge of the Horde: 53"
"","ubroth.forest-goblin-thief","Forest Goblin Thief","1/2","Small","Humanoid","Goblinoid","Forest Goblins","neutral evil","forest","","","","","","","Ultimate Bestiary Revenge of the Horde: 54"
"","ubroth.forest-goblin-trapper","Forest Goblin Trapper","1/2","Small","Humanoid","Goblinoid","Forest Goblins","neutral evil","forest","","","","","","","Ultimate Bestiary Revenge of the Horde: 55"
"","ubroth.forest-troll","Forest Troll","5","Large","Giant","","Trolls","chaotic evil","forest","15","73","1","","","","Ultimate Bestiary Revenge of the Horde: 153"
"","ubroth.frost-troll","Frost Troll","7","Large","Giant","","Trolls","chaotic evil","arctic, mountain","16","162","1","","","","Ultimate Bestiary Revenge of the Horde: 156"
"","ubroth.gutter-gnoll-fighter","Gutter Gnoll Fighter","1","Medium","Humanoid","Gnoll","Gutter gnolls","chaotic evil","urban","","","","","","","Ultimate Bestiary Revenge of the Horde: 36"
"","ubroth.gutter-gnoll-lightfoot","Gutter Gnoll Lightfoot","1/2","Medium","Humanoid","Gnoll","Gutter gnolls","chaotic evil","urban","","","","","","","Ultimate Bestiary Revenge of the Horde: 34"
"","ubroth.gutter-gnoll-pack-leader","Gutter Gnoll Pack Leader","2","Medium","Humanoid","Gnoll","Gutter gnolls","chaotic evil","urban","","","","","","","Ultimate Bestiary Revenge of the Horde: 37"
"","ubroth.gutter-gnoll-shaman","Gutter Gnoll Shaman","4","Medium","Humanoid","Gnoll","Gutter gnolls","chaotic evil","urban","","","","","","","Ultimate Bestiary Revenge of the Horde: 38"
"","ubroth.gutter-gnoll-tracker","Gutter Gnoll Tracker","1/2","Medium","Humanoid","Gnoll","Gutter gnolls","chaotic evil","urban","","","","","","","Ultimate Bestiary Revenge of the Horde: 35"
"","ubroth.hill-goblin","Hill Goblin","1/4","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 60"
"","ubroth.hill-goblin-alchemist","Hill Goblin Alchemist","2","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 65"
"","ubroth.hill-goblin-archer","Hill Goblin Archer","1/4","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 61"
"","ubroth.hill-goblin-beastmaster","Hill Goblin Beastmaster","2","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 66"
"","ubroth.hill-goblin-bomber","Hill Goblin Bomber","1/2","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 62"
"","ubroth.hill-goblin-champion","Hill Goblin Champion","2","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 67"
"","ubroth.hill-goblin-driver","Hill Goblin Driver","1","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 63"
"","ubroth.hill-goblin-warlord","Hill Goblin Warlord","3","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 68"
"","ubroth.hill-goblin-warrior","Hill Goblin Warrior","1","Small","Humanoid","Goblinoid","Hill Goblins","neutral evil","cave, coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 64"
"","ubroth.hill-troll","Hill Troll","20","Gargantuan","Giant","","Trolls","neutral","coast, desert, forest, grassland, swamp","15","390","-3","","","","Ultimate Bestiary Revenge of the Horde: 158"
"","ubroth.hobgoblin-arbalester","Hobgoblin Arbalester","2","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 89"
"","ubroth.hobgoblin-archer","Hobgoblin Archer","1","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 87"
"","ubroth.hobgoblin-centurion","Hobgoblin Centurion","4","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 91"
"","ubroth.hobgoblin-grunt","Hobgoblin Grunt","1/2","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 85"
"","ubroth.hobgoblin-imperator","Hobgoblin Imperator","5","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 93"
"","ubroth.hobgoblin-legate","Hobgoblin Legate","5","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 92"
"","ubroth.hobgoblin-pikeman","Hobgoblin Pikeman","1","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 88"
"","ubroth.hobgoblin-scout","Hobgoblin Scout","1/4","Medium","Humanoid","Goblinoid","Hobgoblins","lawful evil","coast, desert, dungeon, forest, grassland, mountain, ruins, swamp","","","","","","","Ultimate Bestiary Revenge of the Horde: 84"
